latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-12.764,-50.795,311.4,1.1,1.1,2019-10-02,0150,Terra,MODIS,82,6.0NRT,292.6,10.4,N
-12.945,-50.779,310.5,1.1,1.1,2019-10-02,0150,Terra,MODIS,80,6.0NRT,289.1,11.1,N
-12.944,-50.768,302.1,1.1,1.1,2019-10-02,0150,Terra,MODIS,46,6.0NRT,288.6,4.8,N
-14.25,-55.94,302.1,2.7,1.6,2019-10-02,0150,Terra,MODIS,46,6.0NRT,278.3,23.2,N
-14.247,-55.915,305.6,2.7,1.6,2019-10-02,0150,Terra,MODIS,65,6.0NRT,276.5,32.1,N
-1.998,-54.51,317.3,1.4,1.2,2019-10-02,0155,Terra,MODIS,95,6.0NRT,294.2,21.3,N
-2.004,-54.503,309.1,1.4,1.2,2019-10-02,0155,Terra,MODIS,76,6.0NRT,294.7,11.4,N
-1.996,-54.498,320.7,1.4,1.2,2019-10-02,0155,Terra,MODIS,100,6.0NRT,294.3,26.4,N
-0.367,-51.734,305.8,1,1,2019-10-02,0155,Terra,MODIS,58,6.0NRT,292.1,3.8,N
-0.368,-51.743,310.7,1,1,2019-10-02,0155,Terra,MODIS,81,6.0NRT,293.5,7.1,N
-0.357,-51.727,305.3,1,1,2019-10-02,0155,Terra,MODIS,58,6.0NRT,293,3.8,N
0.973,-51.112,312.5,1,1,2019-10-02,0155,Terra,MODIS,85,6.0NRT,292.7,9.4,N
1.871,-55.929,305.4,1.5,1.2,2019-10-02,0155,Terra,MODIS,64,6.0NRT,289.3,9.5,N
1.863,-55.983,309.8,1.5,1.2,2019-10-02,0155,Terra,MODIS,78,6.0NRT,288.6,15.2,N
1.861,-55.996,316.3,1.5,1.2,2019-10-02,0155,Terra,MODIS,93,6.0NRT,288.6,24.7,N
1.859,-56.01,321.1,1.5,1.2,2019-10-02,0155,Terra,MODIS,100,6.0NRT,288.6,32.8,N
1.88,-55.944,303.5,1.5,1.2,2019-10-02,0155,Terra,MODIS,8,6.0NRT,289.2,7.1,N
1.878,-55.958,314.1,1.5,1.2,2019-10-02,0155,Terra,MODIS,88,6.0NRT,289,20.3,N
1.876,-55.971,306,1.5,1.2,2019-10-02,0155,Terra,MODIS,30,6.0NRT,288.5,9.8,N
1.874,-55.985,316.3,1.5,1.2,2019-10-02,0155,Terra,MODIS,93,6.0NRT,288.1,24.3,N
1.864,-56.052,308,1.5,1.2,2019-10-02,0155,Terra,MODIS,73,6.0NRT,286.4,14,N
1.862,-56.066,305.6,1.5,1.2,2019-10-02,0155,Terra,MODIS,65,6.0NRT,286.5,11.1,N
-14.011,-63.944,300.3,3.4,1.7,2019-10-02,0330,Terra,MODIS,24,6.0NRT,287.3,22.1,N
-13.96,-64.019,304.9,3.4,1.7,2019-10-02,0330,Terra,MODIS,62,6.0NRT,287.4,33.2,N
-13.966,-64.049,318.6,3.4,1.7,2019-10-02,0330,Terra,MODIS,97,6.0NRT,287.9,92,N
-13.945,-64.022,305.2,3.4,1.7,2019-10-02,0330,Terra,MODIS,55,6.0NRT,287.2,33.9,N
-13.951,-64.052,354.5,3.4,1.7,2019-10-02,0330,Terra,MODIS,100,6.0NRT,288.4,417.8,N
-13.966,-64.023,301.2,3.4,1.7,2019-10-02,0330,Terra,MODIS,38,6.0NRT,287.4,24.3,N
-13.95,-64.026,319.3,3.4,1.7,2019-10-02,0330,Terra,MODIS,98,6.0NRT,287.5,98.6,N
-13.956,-64.057,343.5,3.4,1.7,2019-10-02,0330,Terra,MODIS,100,6.0NRT,288.2,285.4,N
-13.935,-64.029,318.7,3.4,1.7,2019-10-02,0330,Terra,MODIS,97,6.0NRT,287.2,94.9,N
-13.94,-64.06,330.7,3.4,1.7,2019-10-02,0330,Terra,MODIS,100,6.0NRT,287.7,171.5,N
-9.197,-66.125,302.6,2.9,1.6,2019-10-02,0330,Terra,MODIS,50,6.0NRT,287.9,20.8,N
-5.361,-51.159,309,1,1,2019-10-02,0450,Aqua,MODIS,76,6.0NRT,288.8,8.7,N
-5.17,-50.778,302.3,1,1,2019-10-02,0450,Aqua,MODIS,13,6.0NRT,286.3,4.6,N
-5.178,-50.776,304.4,1,1,2019-10-02,0450,Aqua,MODIS,60,6.0NRT,285.2,5.8,N
-11.589,-50.948,301.6,1,1,2019-10-02,0450,Aqua,MODIS,42,6.0NRT,289.7,4,N
-6.42,-52.281,300.4,1.1,1,2019-10-02,0450,Aqua,MODIS,27,6.0NRT,287.7,4.4,N
-5.363,-51.149,317.4,1,1,2019-10-02,0450,Aqua,MODIS,95,6.0NRT,289.3,15.8,N
0.381,-50.996,303.4,1.1,1.1,2019-10-02,0450,Aqua,MODIS,55,6.0NRT,292.1,4.9,N
-2.139,-53.641,303.9,1.5,1.2,2019-10-02,0450,Aqua,MODIS,57,6.0NRT,291.8,7.8,N
-3.251,-50.233,344.1,1,1,2019-10-02,0450,Aqua,MODIS,100,6.0NRT,285.8,50.5,N
-3.423,-54.27,302.1,1.6,1.2,2019-10-02,0450,Aqua,MODIS,40,6.0NRT,290.1,8.8,N
-3.447,-54.105,302.2,1.5,1.2,2019-10-02,0450,Aqua,MODIS,48,6.0NRT,285.1,10.4,N
-4.084,-50.83,312.1,1,1,2019-10-02,0450,Aqua,MODIS,84,6.0NRT,285.3,11.6,N
-4.093,-50.831,310.5,1,1,2019-10-02,0450,Aqua,MODIS,80,6.0NRT,284.8,10.2,N
-4.163,-51.044,300.5,1,1,2019-10-02,0450,Aqua,MODIS,30,6.0NRT,272.1,5.9,N
-4.165,-51.034,301.8,1,1,2019-10-02,0450,Aqua,MODIS,44,6.0NRT,272.4,6.6,N
-4.296,-50.706,305.6,1,1,2019-10-02,0450,Aqua,MODIS,59,6.0NRT,288.5,7.1,N
-4.307,-50.69,300.4,1,1,2019-10-02,0450,Aqua,MODIS,13,6.0NRT,285.5,3.2,N
-4.665,-50.822,307.4,1,1,2019-10-02,0450,Aqua,MODIS,71,6.0NRT,284.3,8.5,N
-4.965,-50.791,300,1,1,2019-10-02,0450,Aqua,MODIS,10,6.0NRT,289.8,3.2,N
-12.76,-50.791,304.8,1,1,2019-10-02,0455,Aqua,MODIS,60,6.0NRT,290.6,6.6,N
-14.278,-51.49,306.7,1,1,2019-10-02,0455,Aqua,MODIS,24,6.0NRT,294.1,5.5,N
-14.287,-51.491,306.9,1,1,2019-10-02,0455,Aqua,MODIS,70,6.0NRT,294.2,6.1,N
-14.289,-51.482,308.3,1,1,2019-10-02,0455,Aqua,MODIS,74,6.0NRT,294,7.1,N
-12.477,-51.419,302.7,1,1,2019-10-02,0455,Aqua,MODIS,51,6.0NRT,292.5,4.1,N
-6.731,-59.138,315.3,1,1,2019-10-02,1415,Terra,MODIS,31,6.0NRT,296.6,8.2,D
4.867,-52.502,312.3,1.3,1.1,2019-10-02,1415,Terra,MODIS,60,6.0NRT,295.1,8.1,D
4.51,-52.509,308.6,1.3,1.1,2019-10-02,1415,Terra,MODIS,50,6.0NRT,293.4,5.8,D
4.418,-61.771,311.7,2.1,1.4,2019-10-02,1415,Terra,MODIS,44,6.0NRT,289,17.5,D
4.414,-61.759,308.2,2,1.4,2019-10-02,1415,Terra,MODIS,27,6.0NRT,287.2,9.3,D
2.133,-50.926,328.9,1.8,1.3,2019-10-02,1415,Terra,MODIS,79,6.0NRT,297.7,43.8,D
1.996,-50.867,320.3,1.9,1.3,2019-10-02,1415,Terra,MODIS,53,6.0NRT,294.5,22.5,D
1.877,-55.986,337.7,1,1,2019-10-02,1415,Terra,MODIS,89,6.0NRT,297.2,27.4,D
1.875,-55.977,330.9,1,1,2019-10-02,1415,Terra,MODIS,65,6.0NRT,301,16.6,D
1.865,-55.906,338.6,1,1,2019-10-02,1415,Terra,MODIS,89,6.0NRT,303.7,27.3,D
1.837,-55.782,318.3,1,1,2019-10-02,1415,Terra,MODIS,56,6.0NRT,285.7,9.4,D
1.868,-56.051,328.5,1,1,2019-10-02,1415,Terra,MODIS,70,6.0NRT,299,16.7,D
1.867,-56.042,356.2,1,1,2019-10-02,1415,Terra,MODIS,98,6.0NRT,301.2,65.6,D
0.93,-51.181,325.4,1.8,1.3,2019-10-02,1415,Terra,MODIS,51,6.0NRT,295.7,29.6,D
0.934,-51.17,326.5,1.9,1.3,2019-10-02,1415,Terra,MODIS,69,6.0NRT,293.4,36.7,D
0.338,-50.856,311.6,2,1.4,2019-10-02,1415,Terra,MODIS,23,6.0NRT,295.3,14.1,D
-0.196,-51.768,311.3,1.7,1.3,2019-10-02,1415,Terra,MODIS,51,6.0NRT,288.1,16.1,D
-0.198,-51.753,309.9,1.7,1.3,2019-10-02,1415,Terra,MODIS,33,6.0NRT,286.7,13.3,D
-0.516,-51.864,311.4,1.7,1.3,2019-10-02,1415,Terra,MODIS,39,6.0NRT,290,14.5,D
-1.669,-55.551,322.6,1.1,1,2019-10-02,1415,Terra,MODIS,75,6.0NRT,301.7,12.3,D
-3.133,-50.372,317.8,2.5,1.5,2019-10-02,1415,Terra,MODIS,74,6.0NRT,291.6,38.1,D
-3.126,-50.377,316.4,2.5,1.5,2019-10-02,1415,Terra,MODIS,72,6.0NRT,292.5,36.9,D
-3.129,-50.354,309.6,2.5,1.5,2019-10-02,1415,Terra,MODIS,45,6.0NRT,291.8,17.5,D
-3.082,-51.713,316.7,2,1.4,2019-10-02,1415,Terra,MODIS,58,6.0NRT,294.4,25.7,D
-3.266,-54.475,330.4,1.2,1.1,2019-10-02,1415,Terra,MODIS,84,6.0NRT,297.5,31.5,D
-3.267,-54.469,314.5,1.3,1.1,2019-10-02,1415,Terra,MODIS,26,6.0NRT,297.5,8.8,D
-2.945,-56.899,313.6,1,1,2019-10-02,1415,Terra,MODIS,56,6.0NRT,297.3,6.6,D
-3.428,-54.268,316.4,1.3,1.1,2019-10-02,1415,Terra,MODIS,70,6.0NRT,297.8,13.1,D
-3.452,-54.105,315.8,1.3,1.1,2019-10-02,1415,Terra,MODIS,65,6.0NRT,297.2,12.6,D
-3.427,-54.419,323.6,1.3,1.1,2019-10-02,1415,Terra,MODIS,78,6.0NRT,294.8,22.1,D
-3.543,-54.112,313.4,1.3,1.1,2019-10-02,1415,Terra,MODIS,64,6.0NRT,297.6,10.6,D
-4.083,-50.818,312.1,2.4,1.5,2019-10-02,1415,Terra,MODIS,59,6.0NRT,292.2,17.4,D
-3.289,-57,313.4,1,1,2019-10-02,1415,Terra,MODIS,57,6.0NRT,297.4,5.5,D
-4.173,-51.028,310.9,2.3,1.5,2019-10-02,1415,Terra,MODIS,61,6.0NRT,289.5,20.6,D
-3.403,-57.539,313.3,1,1,2019-10-02,1415,Terra,MODIS,57,6.0NRT,298,6.5,D
-3.817,-55.663,310.6,1.1,1,2019-10-02,1415,Terra,MODIS,45,6.0NRT,289.3,6.1,D
-4.154,-53.614,311.2,1.5,1.2,2019-10-02,1415,Terra,MODIS,56,6.0NRT,293,8.6,D
-4.168,-53.509,317,1.5,1.2,2019-10-02,1415,Terra,MODIS,59,6.0NRT,296,16.4,D
-4.17,-53.496,313,1.5,1.2,2019-10-02,1415,Terra,MODIS,26,6.0NRT,294.8,10.2,D
-3.641,-58.238,317.6,1,1,2019-10-02,1415,Terra,MODIS,59,6.0NRT,300.9,7.7,D
-4.125,-55.178,319,1.2,1.1,2019-10-02,1415,Terra,MODIS,72,6.0NRT,299,12.3,D
-3.716,-58.413,345.7,1,1,2019-10-02,1415,Terra,MODIS,93,6.0NRT,300.5,47.4,D
-4.244,-55.763,315,1.1,1,2019-10-02,1415,Terra,MODIS,59,6.0NRT,298.8,6.8,D
-4.438,-55.426,315.1,1.1,1.1,2019-10-02,1415,Terra,MODIS,55,6.0NRT,298.1,9.1,D
-5.81,-53.404,312.6,1.6,1.2,2019-10-02,1415,Terra,MODIS,34,6.0NRT,288.4,11.6,D
-5.887,-52.864,330.5,1.8,1.3,2019-10-02,1415,Terra,MODIS,80,6.0NRT,286.6,53.3,D
-5.883,-52.87,320,1.8,1.3,2019-10-02,1415,Terra,MODIS,65,6.0NRT,288.8,28.4,D
-6.086,-57.901,313.7,1,1,2019-10-02,1415,Terra,MODIS,45,6.0NRT,297.7,5.8,D
-6.726,-58.99,318.9,1,1,2019-10-02,1415,Terra,MODIS,66,6.0NRT,300.3,9.6,D
-7.272,-57.09,318.4,1,1,2019-10-02,1415,Terra,MODIS,25,6.0NRT,298.2,10.2,D
-7.137,-59.999,312.7,1.1,1,2019-10-02,1415,Terra,MODIS,59,6.0NRT,293,7.6,D
-7.055,-61.02,306,1.2,1.1,2019-10-02,1415,Terra,MODIS,21,6.0NRT,280.3,6,D
-7.556,-57.672,309.4,1,1,2019-10-02,1415,Terra,MODIS,38,6.0NRT,287.6,6.5,D
-7.557,-57.662,309.2,1,1,2019-10-02,1415,Terra,MODIS,40,6.0NRT,287.5,6.2,D
-6.793,-63.162,311.4,1.7,1.3,2019-10-02,1415,Terra,MODIS,59,6.0NRT,290.4,12.4,D
-7.045,-62.733,309.6,1.6,1.2,2019-10-02,1415,Terra,MODIS,37,6.0NRT,287.6,10.7,D
-7.593,-63.267,314.9,1.7,1.3,2019-10-02,1415,Terra,MODIS,34,6.0NRT,291.1,15.4,D
-9.156,-58.941,319.3,1,1,2019-10-02,1415,Terra,MODIS,51,6.0NRT,295.7,7.1,D
-9.165,-58.942,325.1,1,1,2019-10-02,1415,Terra,MODIS,80,6.0NRT,294.3,12.9,D
-9.289,-58.157,328.4,1,1,2019-10-02,1415,Terra,MODIS,80,6.0NRT,300.6,15,D
-9.524,-58.376,345,1,1,2019-10-02,1415,Terra,MODIS,80,6.0NRT,300.3,45.2,D
-9.525,-58.367,340.3,1,1,2019-10-02,1415,Terra,MODIS,76,6.0NRT,299.2,36.4,D
-9.534,-58.368,324.1,1,1,2019-10-02,1415,Terra,MODIS,70,6.0NRT,294.7,15,D
-11.181,-62.334,320.1,1.3,1.1,2019-10-02,1420,Terra,MODIS,54,6.0NRT,296.1,8.1,D
-11.488,-62.273,319.7,1.3,1.1,2019-10-02,1420,Terra,MODIS,18,6.0NRT,297.6,9.3,D
-11.744,-65.349,321.1,2,1.4,2019-10-02,1420,Terra,MODIS,59,6.0NRT,295.9,29.1,D
-11.746,-65.355,318.1,2,1.4,2019-10-02,1420,Terra,MODIS,65,6.0NRT,295.6,25.2,D
-11.749,-65.337,316.9,2,1.4,2019-10-02,1420,Terra,MODIS,54,6.0NRT,295,19.8,D
-12.602,-61.312,320.8,1.1,1,2019-10-02,1420,Terra,MODIS,72,6.0NRT,292.3,13,D
-12.317,-64.015,321.1,1.6,1.2,2019-10-02,1420,Terra,MODIS,36,6.0NRT,299.4,15.4,D
-12.216,-65.201,325.2,1.9,1.4,2019-10-02,1420,Terra,MODIS,77,6.0NRT,296.8,37.4,D
-12.219,-65.208,319.4,1.9,1.4,2019-10-02,1420,Terra,MODIS,62,6.0NRT,296.2,23.1,D
-12.222,-65.191,324.7,1.9,1.4,2019-10-02,1420,Terra,MODIS,73,6.0NRT,296.1,35.4,D
-12.508,-64.952,316.4,1.8,1.3,2019-10-02,1420,Terra,MODIS,18,6.0NRT,291.7,15.7,D
-12.672,-64.027,327.4,1.6,1.2,2019-10-02,1420,Terra,MODIS,0,6.0NRT,306,26.8,D
-12.674,-64.013,328.8,1.6,1.2,2019-10-02,1420,Terra,MODIS,53,6.0NRT,306.3,26.7,D
-12.677,-63.999,327.9,1.6,1.2,2019-10-02,1420,Terra,MODIS,69,6.0NRT,305.5,24.8,D
-14.628,-50.329,319.7,3.8,1.8,2019-10-02,1420,Terra,MODIS,67,6.0NRT,294.2,51.8,D
-14.645,-50.33,327.2,3.8,1.8,2019-10-02,1420,Terra,MODIS,78,6.0NRT,293.7,103.6,D
-14.635,-50.336,327.9,3.8,1.8,2019-10-02,1420,Terra,MODIS,79,6.0NRT,294,111.5,D
-14.651,-50.338,316.8,3.8,1.8,2019-10-02,1420,Terra,MODIS,54,6.0NRT,293.5,33.2,D
-12.801,-65.329,347.7,1.9,1.4,2019-10-02,1420,Terra,MODIS,93,6.0NRT,299.5,109,D
-12.804,-65.312,330.8,1.9,1.4,2019-10-02,1420,Terra,MODIS,72,6.0NRT,298.6,36.1,D
-12.825,-65.334,336,1.9,1.4,2019-10-02,1420,Terra,MODIS,81,6.0NRT,299.1,56.8,D
-12.846,-65.211,331.7,1.9,1.3,2019-10-02,1420,Terra,MODIS,72,6.0NRT,300.1,37.4,D
-12.829,-65.34,334,1.9,1.4,2019-10-02,1420,Terra,MODIS,68,6.0NRT,294.2,49.8,D
-12.832,-65.323,328.3,1.9,1.4,2019-10-02,1420,Terra,MODIS,26,6.0NRT,297.2,31.3,D
-12.88,-65.188,329.9,1.9,1.3,2019-10-02,1420,Terra,MODIS,64,6.0NRT,299.3,29.7,D
-12.883,-65.17,327.8,1.9,1.3,2019-10-02,1420,Terra,MODIS,46,6.0NRT,298.1,28.3,D
-12.892,-65.19,343.1,1.9,1.3,2019-10-02,1420,Terra,MODIS,85,6.0NRT,302.9,79.3,D
-12.907,-65.175,338.2,1.9,1.3,2019-10-02,1420,Terra,MODIS,74,6.0NRT,297.6,66.8,D
-12.91,-65.157,328.3,1.9,1.3,2019-10-02,1420,Terra,MODIS,58,6.0NRT,296.2,34,D
-12.922,-65.16,324.6,1.9,1.3,2019-10-02,1420,Terra,MODIS,51,6.0NRT,293.3,26.3,D
-12.827,-66.023,321.3,2.2,1.4,2019-10-02,1420,Terra,MODIS,66,6.0NRT,288.9,24.4,D
-12.914,-67.584,328.9,2.9,1.6,2019-10-02,1420,Terra,MODIS,60,6.0NRT,286.8,91.9,D
-12.929,-67.587,329.6,2.9,1.6,2019-10-02,1420,Terra,MODIS,58,6.0NRT,287.9,90.4,D
-12.915,-67.592,331.7,2.9,1.6,2019-10-02,1420,Terra,MODIS,75,6.0NRT,286.4,109,D
-12.93,-67.594,330.2,2.9,1.6,2019-10-02,1420,Terra,MODIS,62,6.0NRT,287.4,94.9,D
-13.563,-64.566,339.9,1.6,1.3,2019-10-02,1420,Terra,MODIS,87,6.0NRT,298.8,54.6,D
-13.599,-64.556,326.5,1.6,1.3,2019-10-02,1420,Terra,MODIS,59,6.0NRT,299.2,16.5,D
-13.601,-64.541,332.3,1.6,1.3,2019-10-02,1420,Terra,MODIS,81,6.0NRT,298.1,33.1,D
-13.611,-64.55,326.5,1.6,1.3,2019-10-02,1420,Terra,MODIS,69,6.0NRT,299.2,16.3,D
-13.537,-65.19,332.7,1.8,1.3,2019-10-02,1420,Terra,MODIS,71,6.0NRT,299.8,45.1,D
-13.54,-65.173,330,1.8,1.3,2019-10-02,1420,Terra,MODIS,56,6.0NRT,298.7,36.8,D
-13.918,-64.026,334,1.5,1.2,2019-10-02,1420,Terra,MODIS,84,6.0NRT,295.4,32.6,D
-13.959,-64.047,339.7,1.5,1.2,2019-10-02,1420,Terra,MODIS,64,6.0NRT,300.3,50.3,D
-13.972,-64.035,340.7,1.5,1.2,2019-10-02,1420,Terra,MODIS,57,6.0NRT,293.9,58.5,D
-14.003,-63.935,329.2,1.5,1.2,2019-10-02,1420,Terra,MODIS,68,6.0NRT,297.7,31.3,D
-14.098,-63.76,328,1.4,1.2,2019-10-02,1420,Terra,MODIS,78,6.0NRT,295.9,24.5,D
-14.231,-66.42,320.9,2.2,1.4,2019-10-02,1420,Terra,MODIS,67,6.0NRT,294.2,18.4,D
-14.574,-65.34,331.1,1.8,1.3,2019-10-02,1420,Terra,MODIS,46,6.0NRT,296.3,37.2,D
-14.577,-65.324,330.3,1.8,1.3,2019-10-02,1420,Terra,MODIS,42,6.0NRT,297.9,32.3,D
-14.583,-65.332,326.9,1.8,1.3,2019-10-02,1420,Terra,MODIS,23,6.0NRT,296.5,27.4,D
-14.885,-65.132,330,1.7,1.3,2019-10-02,1420,Terra,MODIS,83,6.0NRT,297,40.6,D
-14.893,-65.139,322.1,1.7,1.3,2019-10-02,1420,Terra,MODIS,74,6.0NRT,295.6,22,D
-14.591,-51.487,324.9,1,1,2019-10-02,1705,Aqua,MODIS,47,6.0NRT,301.2,10.4,D
-14.302,-52.171,321.6,1,1,2019-10-02,1705,Aqua,MODIS,62,6.0NRT,293.4,17,D
-13.13,-50.994,329.4,1,1,2019-10-02,1705,Aqua,MODIS,35,6.0NRT,303.6,9.1,D
-12.942,-50.777,332.7,1,1,2019-10-02,1705,Aqua,MODIS,78,6.0NRT,304,17.1,D
-12.969,-51.021,378.9,1,1,2019-10-02,1705,Aqua,MODIS,100,6.0NRT,302.3,136.1,D
-12.97,-51.031,339.5,1,1,2019-10-02,1705,Aqua,MODIS,72,6.0NRT,298.6,27,D
-12.96,-51.023,342.1,1,1,2019-10-02,1705,Aqua,MODIS,90,6.0NRT,294.6,33.5,D
-13.572,-62.139,324.3,4.5,1.9,2019-10-02,1710,Aqua,MODIS,79,6.0NRT,288.5,147.9,D
-13.572,-62.143,322.7,4.5,1.9,2019-10-02,1710,Aqua,MODIS,78,6.0NRT,288.6,134.4,D
-11.831,-58.588,319.8,2.2,1.5,2019-10-02,1710,Aqua,MODIS,75,6.0NRT,289.4,42.6,D
-11.834,-58.609,335.1,2.3,1.5,2019-10-02,1710,Aqua,MODIS,88,6.0NRT,290.9,104.5,D
-10.205,-50.15,336,1.1,1.1,2019-10-02,1710,Aqua,MODIS,86,6.0NRT,284.7,30.9,D
-10.196,-50.152,348.6,1.1,1.1,2019-10-02,1710,Aqua,MODIS,89,6.0NRT,288.1,57.5,D
-11.479,-62.27,313.8,4.3,1.9,2019-10-02,1710,Aqua,MODIS,59,6.0NRT,291.6,54.5,D
-9.525,-58.372,319.1,2,1.4,2019-10-02,1710,Aqua,MODIS,76,6.0NRT,297.3,30.9,D
-6.179,-51.918,320,1,1,2019-10-02,1710,Aqua,MODIS,0,6.0NRT,291.2,12.2,D
-7.223,-59.723,312.6,2.3,1.5,2019-10-02,1710,Aqua,MODIS,41,6.0NRT,291.1,25.4,D
-6.117,-52.133,318.3,1,1,2019-10-02,1710,Aqua,MODIS,55,6.0NRT,294.8,11.4,D
-6.119,-52.142,317.7,1,1,2019-10-02,1710,Aqua,MODIS,40,6.0NRT,293.8,11.6,D
-5.994,-51.91,342.5,1.1,1,2019-10-02,1710,Aqua,MODIS,91,6.0NRT,291.3,39.9,D
-5.984,-51.911,366.8,1.1,1,2019-10-02,1710,Aqua,MODIS,100,6.0NRT,292.9,102.1,D
-5.986,-51.92,351.7,1,1,2019-10-02,1710,Aqua,MODIS,96,6.0NRT,293.5,58.8,D
-6.477,-55.373,313.8,1.1,1.1,2019-10-02,1710,Aqua,MODIS,17,6.0NRT,285.1,11.6,D
-5.975,-51.912,351.3,1.1,1,2019-10-02,1710,Aqua,MODIS,96,6.0NRT,292.4,60.2,D
-6.206,-53.583,328.4,1,1,2019-10-02,1710,Aqua,MODIS,75,6.0NRT,295.2,18.8,D
-6.208,-53.592,329.2,1,1,2019-10-02,1710,Aqua,MODIS,66,6.0NRT,293.1,20,D
-5.944,-51.955,326.4,1,1,2019-10-02,1710,Aqua,MODIS,79,6.0NRT,298.5,16.9,D
-7.044,-59.829,325.5,2.4,1.5,2019-10-02,1710,Aqua,MODIS,76,6.0NRT,293.5,62.3,D
-6.128,-53.49,306,1,1,2019-10-02,1710,Aqua,MODIS,18,6.0NRT,284.1,6.6,D
-6.983,-59.991,353.6,2.4,1.5,2019-10-02,1710,Aqua,MODIS,84,6.0NRT,292.3,239.1,D
-6.973,-59.975,330,2.4,1.5,2019-10-02,1710,Aqua,MODIS,85,6.0NRT,291,88.7,D
-6.976,-59.997,332.9,2.4,1.5,2019-10-02,1710,Aqua,MODIS,87,6.0NRT,292.4,101.4,D
-5.467,-51.388,315.6,1.1,1.1,2019-10-02,1710,Aqua,MODIS,65,6.0NRT,280.6,10.1,D
-5.462,-51.42,312.7,1.1,1,2019-10-02,1710,Aqua,MODIS,38,6.0NRT,284,8,D
-6.359,-58.107,324.1,1.7,1.3,2019-10-02,1710,Aqua,MODIS,49,6.0NRT,303.5,32.2,D
-5.731,-53.609,310.2,1,1,2019-10-02,1710,Aqua,MODIS,0,6.0NRT,282.2,5.2,D
-6.337,-58.033,322.8,1.7,1.3,2019-10-02,1710,Aqua,MODIS,53,6.0NRT,302.1,26.2,D
-5.143,-56.046,317.8,1.2,1.1,2019-10-02,1710,Aqua,MODIS,73,6.0NRT,294.7,11.5,D
-4.858,-56.143,319.2,1.2,1.1,2019-10-02,1710,Aqua,MODIS,65,6.0NRT,291.4,17.4,D
-4.751,-55.869,313.2,1.2,1.1,2019-10-02,1710,Aqua,MODIS,62,6.0NRT,289.9,9.5,D
-4.752,-55.879,317.3,1.2,1.1,2019-10-02,1710,Aqua,MODIS,0,6.0NRT,288.7,13.8,D
-4.563,-54.835,313.2,1,1,2019-10-02,1710,Aqua,MODIS,67,6.0NRT,293.8,6.7,D
-4.645,-55.764,320.2,1.1,1.1,2019-10-02,1710,Aqua,MODIS,75,6.0NRT,294.9,13.9,D
-4.682,-56.033,313.9,1.2,1.1,2019-10-02,1710,Aqua,MODIS,55,6.0NRT,293.4,7.6,D
-4.64,-55.761,319.4,1.1,1.1,2019-10-02,1710,Aqua,MODIS,74,6.0NRT,294.4,13.9,D
-4.502,-54.859,373.7,1,1,2019-10-02,1710,Aqua,MODIS,75,6.0NRT,292.4,132.7,D
-4.449,-54.819,342.4,1,1,2019-10-02,1710,Aqua,MODIS,92,6.0NRT,294.8,44.8,D
-4.451,-54.829,340.6,1,1,2019-10-02,1710,Aqua,MODIS,91,6.0NRT,294.9,42,D
-4.542,-55.479,306.8,1.1,1,2019-10-02,1710,Aqua,MODIS,29,6.0NRT,281.1,7.1,D
-4.441,-54.83,340.7,1,1,2019-10-02,1710,Aqua,MODIS,86,6.0NRT,293.2,42,D
-4.028,-52.077,319,1.1,1,2019-10-02,1710,Aqua,MODIS,46,6.0NRT,297.6,10.7,D
-4.528,-55.689,322.5,1.1,1.1,2019-10-02,1710,Aqua,MODIS,78,6.0NRT,294.2,18.3,D
-4.363,-54.856,366.8,1,1,2019-10-02,1710,Aqua,MODIS,0,6.0NRT,290.9,107.8,D
-4.507,-55.879,313.9,1.1,1.1,2019-10-02,1710,Aqua,MODIS,66,6.0NRT,289.5,8,D
-4.508,-55.889,317.5,1.2,1.1,2019-10-02,1710,Aqua,MODIS,68,6.0NRT,289,12.1,D
-4.162,-53.502,324.5,1,1,2019-10-02,1710,Aqua,MODIS,74,6.0NRT,288.8,16.2,D
-4.353,-54.915,380.1,1,1,2019-10-02,1710,Aqua,MODIS,75,6.0NRT,294.7,159.1,D
-4.385,-55.265,307,1.1,1,2019-10-02,1710,Aqua,MODIS,0,6.0NRT,281.3,6.4,D
-4.15,-53.874,356.5,1,1,2019-10-02,1710,Aqua,MODIS,98,6.0NRT,290.6,72,D
-4.151,-53.883,340.9,1,1,2019-10-02,1710,Aqua,MODIS,91,6.0NRT,286.9,39.3,D
-4.327,-55.323,322,1.1,1,2019-10-02,1710,Aqua,MODIS,78,6.0NRT,282.9,19.3,D
-4.439,-56.129,344.1,1.2,1.1,2019-10-02,1710,Aqua,MODIS,93,6.0NRT,296.9,56.6,D
-4.441,-56.14,316.6,1.2,1.1,2019-10-02,1710,Aqua,MODIS,39,6.0NRT,296.6,10.1,D
-4.193,-54.629,342.8,1,1,2019-10-02,1710,Aqua,MODIS,80,6.0NRT,287.3,46.6,D
-3.842,-52.238,360.4,1.1,1,2019-10-02,1710,Aqua,MODIS,100,6.0NRT,300.2,86.7,D
-4.24,-55.155,408.7,1.1,1,2019-10-02,1710,Aqua,MODIS,87,6.0NRT,295,331.6,D
-4.231,-55.156,340,1.1,1,2019-10-02,1710,Aqua,MODIS,85,6.0NRT,291,40.5,D
